casualty_id,vehicle_reference,casualty_class,sex_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
10232,1,2,1,11,3,0,0,1,0,0,9,2,10
10233,1,1,1,8,3,0,0,0,0,0,8,2,2
10234,1,2,2,7,3,0,0,2,0,0,8,1,4
10235,2,1,1,9,3,0,0,0,0,0,1,1,6
10236,1,1,1,6,2,0,0,0,0,0,5,9,11
10237,1,1,1,9,3,0,0,0,0,0,5,1,10
10238,1,2,2,8,3,0,0,0,0,0,5,1,10
10239,1,1,1,4,2,0,0,0,0,0,2,3,6
10240,1,1,1,6,3,0,0,0,0,0,9,2,9
10241,2,1,1,6,3,0,0,0,0,0,19,2,6
10242,2,1,1,8,3,0,0,0,0,0,1,3,6
10243,1,1,1,6,3,0,0,0,0,0,9,2,9
10244,1,1,1,4,3,0,0,0,0,0,9,1,8
10245,1,3,1,11,2,1,9,0,0,0,0,1,5
10246,2,1,1,10,2,0,0,0,0,0,5,1,1
10247,1,3,9,10,3,5,2,0,0,0,0,1,6
10248,1,3,2,5,3,1,9,0,0,0,0,1,3
10249,1,1,2,11,3,0,0,0,0,0,9,1,10
10250,2,1,1,10,3,0,0,0,0,0,19,1,8
10251,2,1,1,10,3,0,0,0,0,0,5,1,7
10252,2,2,2,10,3,0,0,0,0,0,5,1,7
10253,1,1,1,10,3,0,0,0,0,0,9,1,4
10254,1,3,1,5,2,5,1,0,0,0,0,1,3
10255,1,1,1,3,2,0,0,0,0,0,23,1,1
10256,2,1,2,9,2,0,0,0,0,0,1,1,1
10257,1,3,1,8,3,1,1,0,0,0,0,1,5
10258,1,3,2,1,3,1,1,0,0,0,0,9,11
10259,1,1,2,6,3,0,0,0,0,0,9,1,4
10260,2,1,2,8,3,0,0,0,0,0,9,1,7
10261,3,1,2,7,3,0,0,0,0,0,9,1,8
10262,1,3,2,10,3,5,3,0,0,0,0,1,9
10263,1,3,2,1,3,5,3,0,0,0,0,1,9
10264,2,1,1,9,3,0,0,0,0,0,9,1,2
10265,2,1,1,5,3,0,0,0,0,0,9,1,10
10266,2,2,2,5,3,0,0,1,0,0,9,1,10
10267,2,2,2,8,3,0,0,2,0,0,9,1,10
10268,1,1,1,6,3,0,0,0,0,0,19,1,5
10269,2,1,1,7,3,0,0,0,0,0,9,1,2
10270,1,3,1,5,3,1,1,0,0,0,0,1,1
10271,2,3,1,9,2,9,5,0,0,0,0,1,3
10272,1,3,1,9,2,5,3,0,0,0,0,1,1
10273,1,3,2,8,3,5,3,0,0,0,0,1,7
10274,2,1,1,9,3,0,0,0,0,0,1,1,2
10275,1,1,1,7,3,0,0,0,0,0,5,2,9
10276,1,2,2,6,3,0,0,1,0,0,9,1,1
10277,1,2,2,9,2,0,0,2,0,0,9,1,1
10278,2,1,1,8,3,0,0,0,0,0,4,3,4
10279,1,3,1,10,2,5,3,0,0,0,0,1,6
10280,2,1,2,11,3,0,0,0,0,0,9,1,8
10281,1,3,1,6,3,4,1,0,0,0,0,1,1
10282,1,3,1,5,2,6,9,0,0,0,0,1,4
10283,1,3,1,6,3,9,5,0,0,0,0,1,2
10284,2,1,1,6,3,0,0,0,0,0,1,1,2
10285,1,1,2,6,3,0,0,0,0,0,90,1,1
10286,2,2,2,3,3,0,0,2,0,0,9,1,1
10287,2,1,1,6,3,0,0,0,0,0,1,1,1
10288,1,1,1,4,3,0,0,0,0,0,1,1,1
10289,2,1,1,5,3,0,0,0,0,0,1,1,8
10290,2,1,1,6,3,0,0,0,0,0,3,1,1
10291,1,3,2,4,3,5,3,0,0,0,0,1,5
10292,1,1,1,4,2,0,0,0,0,0,4,2,7
10293,1,3,2,8,2,1,1,0,0,0,0,1,1
10294,2,1,1,7,3,0,0,0,0,0,1,1,2
10295,2,1,1,3,2,0,0,0,0,0,1,1,1
10296,2,1,1,9,2,0,0,0,0,0,5,1,6
10297,1,1,1,9,3,0,0,0,0,0,19,1,1
10298,1,1,1,5,3,0,0,0,0,0,9,1,2
10299,1,1,1,7,3,0,0,0,0,0,3,1,3
10300,1,1,1,7,2,0,0,0,0,0,1,1,3
10301,2,1,2,6,3,0,0,0,0,0,90,1,3
10302,1,1,1,5,3,0,0,0,0,0,9,1,2
10303,2,1,2,8,3,0,0,0,0,0,9,1,1
10304,1,1,1,6,3,0,0,0,0,0,9,1,5
10305,1,1,2,10,3,0,0,0,0,0,9,1,1
10306,1,1,1,6,3,0,0,0,0,0,8,1,3
10307,2,1,1,5,3,0,0,0,0,0,5,1,6
10308,3,1,1,5,3,0,0,0,0,0,9,1,5
10309,1,1,1,7,3,0,0,0,0,0,3,1,3
10310,1,1,1,10,3,0,0,0,0,0,9,1,7
10311,2,1,1,8,3,0,0,0,0,0,9,9,11
10312,1,1,1,6,3,0,0,0,0,0,5,1,6
10313,1,1,1,7,3,0,0,0,0,0,3,1,3
10314,1,3,2,9,3,7,9,0,0,0,0,1,7
10315,2,1,1,6,3,0,0,0,0,0,9,1,2
10316,1,1,1,7,3,0,0,0,0,0,2,1,4
10317,1,1,2,8,3,0,0,0,0,0,9,1,5
10318,1,1,1,5,3,0,0,0,0,0,3,1,2
10319,1,1,1,6,3,0,0,0,0,0,9,1,3
10320,2,1,1,5,2,0,0,0,0,0,9,1,2
10321,2,2,1,5,3,0,0,1,0,0,9,1,6
10322,1,1,1,6,3,0,0,0,0,0,3,1,4
10323,1,1,1,8,3,0,0,0,0,0,19,1,3
10324,2,1,1,9,3,0,0,0,0,0,1,1,5
10325,2,2,1,2,3,0,0,2,0,0,9,2,7
10326,1,1,1,6,3,0,0,0,0,0,1,1,2
10327,1,3,2,7,2,1,9,0,0,0,0,1,3
10328,1,1,1,5,3,0,0,0,0,0,4,1,5
10329,2,1,2,6,3,0,0,0,0,0,4,1,2
10330,1,1,2,7,3,0,0,0,0,0,3,1,6
10331,2,1,2,4,3,0,0,0,0,0,90,1,2
10332,1,1,2,11,3,0,0,0,0,0,9,1,5
10333,2,1,1,8,3,0,0,0,0,0,1,1,2
10334,1,1,1,6,3,0,0,0,0,0,4,1,4
10335,1,1,1,7,3,0,0,0,0,0,9,3,6
10336,2,1,2,7,3,0,0,0,0,0,9,1,10
10337,3,1,1,6,3,0,0,0,0,0,5,1,6
10338,1,1,2,9,3,0,0,0,0,0,9,1,2
10339,1,1,2,7,3,0,0,0,0,0,1,1,3
10340,1,1,1,7,3,0,0,0,0,0,4,1,6
10341,1,3,1,6,3,9,9,0,0,0,0,1,2
10342,1,3,2,6,2,9,9,0,0,0,0,9,11
10343,1,3,1,6,3,5,1,0,0,0,0,3,6
10344,1,3,1,3,3,5,1,0,0,0,0,1,7
10345,1,1,1,3,3,0,0,0,0,0,90,3,6
10346,1,1,2,6,3,0,0,0,0,0,9,3,5
10347,1,2,1,6,3,0,0,1,0,0,9,3,5
10348,1,3,2,7,3,10,9,0,0,0,0,1,2
10349,1,2,2,7,3,0,0,2,0,0,9,9,11
10350,1,1,1,9,3,0,0,0,0,0,2,9,11
10351,4,2,2,10,3,0,0,1,0,0,9,1,9
10352,2,1,1,7,3,0,0,0,0,0,1,1,1
10353,1,1,1,10,3,0,0,0,0,0,1,1,9
10354,2,1,1,7,3,0,0,0,0,0,9,2,10
10355,1,1,1,7,3,0,0,0,0,0,9,1,2
10356,1,2,1,7,3,0,0,1,0,0,9,1,4
10357,2,1,2,6,3,0,0,0,0,0,9,1,4
10358,2,2,2,3,3,0,0,1,0,0,9,3,11
10359,1,1,1,10,3,0,0,0,0,0,9,9,11
10360,2,1,2,6,3,0,0,0,0,0,9,1,7
10361,2,2,1,6,3,0,0,1,0,0,9,1,7
10362,2,1,2,7,3,0,0,0,0,0,9,1,9
10363,2,2,1,3,3,0,0,2,0,0,9,1,9
10364,2,2,2,3,3,0,0,2,0,0,9,1,9
10365,2,1,1,9,3,0,0,0,0,0,9,1,8
10366,1,1,2,7,3,0,0,0,0,0,9,1,2
10367,2,1,1,5,3,0,0,0,0,0,9,2,2
10368,2,1,2,6,3,0,0,0,0,0,9,1,9
10369,2,1,1,6,3,0,0,0,0,0,1,1,3
10370,1,1,1,7,3,0,0,0,0,0,9,1,1
10371,1,2,2,3,3,0,0,2,0,0,9,1,1
10372,1,1,1,11,3,0,0,0,0,0,9,2,8
10373,3,1,2,8,3,0,0,0,0,0,9,2,10
10374,3,2,2,11,3,0,0,1,0,0,9,2,8
10375,2,1,2,6,3,0,0,0,0,0,9,2,8
10376,2,1,2,6,3,0,0,0,0,0,9,9,11
10377,1,3,2,3,3,1,1,0,0,0,0,1,3
10378,1,1,1,8,2,0,0,0,0,0,1,2,10
10379,1,3,2,6,2,5,9,0,0,0,0,1,4
10380,2,1,1,9,3,0,0,0,0,0,9,2,4
10381,2,1,2,7,3,0,0,0,0,0,9,1,10
10382,3,1,1,9,2,0,0,0,0,0,5,3,8
10383,1,1,1,7,3,0,0,0,0,0,9,3,5
10384,1,1,2,8,3,0,0,0,0,0,9,1,2
10385,2,1,1,6,3,0,0,0,0,0,9,1,5
10386,2,1,2,5,3,0,0,0,0,0,9,3,9
10387,1,1,1,4,3,0,0,0,0,0,9,9,11
10388,1,1,1,6,2,0,0,0,0,0,9,1,3
10389,2,1,1,6,3,0,0,0,0,0,1,3,7
10390,1,3,1,4,2,5,1,0,0,2,0,1,1
10391,1,3,2,4,3,6,9,0,0,2,0,1,7
10392,1,1,1,7,2,0,0,0,0,0,1,9,11
10393,1,1,2,6,3,0,0,0,0,0,9,1,2
10394,2,1,2,6,3,0,0,0,0,0,9,1,10
10395,2,1,1,5,3,0,0,0,0,0,98,1,3
10396,1,1,2,8,3,0,0,0,0,0,9,2,7
10397,1,2,1,5,3,0,0,2,0,0,9,1,1
10398,1,2,1,4,3,0,0,2,0,0,9,1,1
10399,2,1,2,8,3,0,0,0,0,0,9,1,5
10400,1,1,2,7,3,0,0,0,0,0,9,1,2
10401,1,2,2,1,3,0,0,2,0,0,9,1,2
10402,1,1,1,7,3,0,0,0,0,0,9,1,1
10403,1,3,1,4,3,6,9,0,0,2,0,1,1
10404,1,1,1,5,3,0,0,0,0,0,1,1,4
10405,2,1,1,9,3,0,0,0,0,0,9,2,10
10406,1,1,1,3,3,0,0,0,0,0,1,1,3
10407,2,1,1,6,2,0,0,0,0,0,3,1,3
10408,2,1,1,7,3,0,0,0,0,0,9,1,4
10409,1,1,2,5,3,0,0,0,0,0,9,1,2
10410,2,1,1,6,3,0,0,0,0,0,9,1,1
10411,2,1,1,7,3,0,0,0,0,0,1,1,1
10412,1,2,2,6,3,0,0,1,0,0,9,1,4
10413,1,1,2,6,3,0,0,0,0,0,9,1,4
10414,1,1,2,6,3,0,0,0,0,0,9,1,7
10415,1,2,1,6,2,0,0,1,0,0,9,1,1
10416,1,3,2,3,3,10,7,0,0,2,0,1,1
10417,1,3,2,3,3,10,9,0,0,2,0,1,8
10418,2,1,1,7,3,0,0,0,0,0,1,1,8
10419,2,2,2,6,3,0,0,1,0,0,9,9,11
10420,1,1,2,9,2,0,0,0,0,0,9,2,4
10421,1,3,2,6,2,10,5,0,0,1,0,1,1
10422,2,1,1,11,3,0,0,0,0,0,9,1,1
10423,2,1,1,7,3,0,0,0,0,0,4,1,1
10424,1,1,1,6,2,0,0,0,0,0,1,1,6
10425,2,2,2,8,3,0,0,1,0,0,9,2,8
10426,2,1,2,8,3,0,0,0,0,0,1,1,1
10427,1,3,1,9,3,10,9,0,0,2,0,1,3
10428,1,3,1,3,3,10,1,0,0,2,0,1,1
10429,1,3,2,6,3,9,9,0,0,0,0,1,1
10430,1,1,1,6,3,0,0,0,0,0,9,1,2
10431,2,1,2,10,3,0,0,0,0,0,9,1,6
10432,1,1,1,4,3,0,0,0,0,0,9,1,4
10433,2,1,1,3,3,0,0,0,0,0,1,2,4
10434,1,2,2,7,3,0,0,2,0,0,9,9,11
10435,1,2,1,10,3,0,0,2,0,0,9,9,11
10436,2,1,2,7,3,0,0,0,0,0,1,1,9
10437,1,1,1,9,3,0,0,0,0,0,9,1,4
10438,2,1,2,7,3,0,0,0,0,0,9,1,1
10439,1,1,1,9,3,0,0,0,0,0,9,9,11
10440,2,1,1,7,3,0,0,0,0,0,9,9,11
10441,1,3,2,6,2,1,1,0,0,0,0,9,11
10442,1,3,2,1,3,1,1,0,0,0,0,9,11
10443,1,1,2,9,3,0,0,0,0,0,9,1,1
10444,1,1,2,10,3,0,0,0,0,0,9,1,2
10445,1,3,1,3,3,5,9,0,0,0,0,1,9
10446,1,1,1,11,3,0,0,0,0,0,9,1,7
10447,1,2,2,11,3,0,0,1,0,0,9,1,7
10448,1,3,1,3,2,8,5,0,0,0,0,2,1
10449,1,1,1,4,2,0,0,0,0,0,97,1,11
10450,1,1,1,7,3,0,0,0,0,0,9,1,2
10451,2,1,1,9,2,0,0,0,0,0,9,1,5
10452,1,3,2,5,3,8,7,0,0,0,0,9,11
10453,1,3,1,3,3,1,9,0,0,0,0,1,2
10454,2,1,1,3,3,0,0,0,0,0,1,1,8
10455,1,1,1,8,3,0,0,0,0,0,1,9,11
10456,1,1,2,5,3,0,0,0,0,0,9,1,7
10457,2,1,1,4,3,0,0,0,0,0,9,9,11
10458,2,1,1,11,3,0,0,0,0,0,9,3,7
10459,1,1,2,11,2,0,0,0,0,0,9,1,1
10460,2,1,1,4,2,0,0,0,0,0,9,2,6
10461,1,1,1,6,1,0,0,0,0,0,9,1,1
10462,1,2,1,5,3,0,0,2,0,0,9,1,2
10463,1,2,1,11,3,0,0,1,0,0,9,1,1
10464,2,1,1,6,3,0,0,0,0,0,9,1,1
10465,1,1,1,9,3,0,0,0,0,0,98,1,9
10466,1,1,1,6,2,0,0,0,0,0,9,2,2
10467,2,1,1,4,3,0,0,0,0,0,2,1,5
10468,1,1,2,6,3,0,0,0,0,0,9,1,2
10469,1,1,1,7,1,0,0,0,0,0,9,3,8
10470,1,1,1,5,3,0,0,0,0,0,98,1,1
10471,1,1,2,7,3,0,0,0,0,0,9,1,7
10472,1,3,2,3,2,1,1,0,0,0,0,1,1
10473,2,1,2,8,3,0,0,0,0,0,9,1,7
10474,1,1,1,8,3,0,0,0,0,0,9,1,1
10475,1,1,1,4,2,0,0,0,0,0,3,2,3
10476,1,1,1,8,3,0,0,0,0,0,9,2,7
10477,2,1,1,6,3,0,0,0,0,0,1,1,4
10478,1,1,1,4,3,0,0,0,0,0,9,2,9
10479,2,2,2,6,2,0,0,1,0,0,9,1,1
10480,1,1,1,4,3,0,0,0,0,0,3,1,6
10481,1,1,1,11,2,0,0,0,0,0,9,1,3
10482,2,1,1,7,3,0,0,0,0,0,9,1,7
10483,2,2,2,6,3,0,0,1,0,0,9,1,7
10484,1,1,2,6,3,0,0,0,0,0,9,1,10
10485,2,1,2,6,3,0,0,0,0,0,9,1,6
10486,1,1,2,5,3,0,0,0,0,0,9,1,6
10487,1,1,1,6,3,0,0,0,0,0,9,1,1
10488,2,1,2,6,3,0,0,0,0,0,9,1,1
10489,3,1,1,6,3,0,0,0,0,0,9,1,7
10490,1,1,1,7,3,0,0,0,0,0,9,1,4
10491,1,1,1,7,3,0,0,0,0,0,9,1,2
10492,2,1,1,7,3,0,0,0,0,0,9,1,5
10493,1,1,1,5,3,0,0,0,0,0,4,2,9
10494,1,2,2,4,3,0,0,1,0,0,9,1,1
10495,1,1,1,4,3,0,0,0,0,0,9,3,6
10496,2,1,2,8,3,0,0,0,0,0,9,3,7
10497,2,2,2,11,3,0,0,1,0,0,9,9,11
10498,1,1,2,4,3,0,0,0,0,0,9,9,11
10499,1,2,2,6,3,0,0,1,0,0,9,9,11
10500,2,1,1,9,3,0,0,0,0,0,9,1,2
10501,1,3,1,9,2,5,1,0,0,0,0,1,2
10502,1,1,2,9,3,0,0,0,0,0,9,2,7
10503,1,1,1,4,2,0,0,0,0,0,1,1,9
10504,2,1,1,8,3,0,0,0,0,0,1,1,7
10505,1,3,2,9,1,9,5,0,0,0,0,1,1
10506,1,1,1,8,3,0,0,0,0,0,8,1,1
10507,1,3,2,8,3,9,5,0,0,0,0,9,11
10508,1,1,1,4,1,0,0,0,0,0,3,2,7
10509,2,1,1,8,3,0,0,0,0,0,1,1,1
10510,2,1,2,7,3,0,0,0,0,0,1,1,1
10511,1,1,1,7,3,0,0,0,0,0,9,1,1
10512,2,1,1,5,3,0,0,0,0,0,9,3,3
10513,1,2,1,7,3,0,0,0,3,0,11,2,7
10514,2,1,1,8,2,0,0,0,0,0,9,1,1
10515,1,3,1,7,3,10,5,0,0,0,0,1,7
10516,1,1,1,6,3,0,0,0,0,0,9,9,11
10517,1,1,1,6,3,0,0,0,0,0,9,9,11
10518,1,3,2,7,3,1,3,0,0,0,0,9,11
10519,2,2,1,1,3,0,0,0,0,0,1,1,1
10520,1,1,2,5,3,0,0,0,0,0,9,1,5
10521,2,1,1,8,3,0,0,0,0,0,9,1,3
10522,2,2,2,6,3,0,0,2,0,0,9,9,11
10523,2,2,2,2,3,0,0,2,0,0,9,1,3
10524,2,2,2,7,3,0,0,1,0,0,9,1,3
10525,1,1,1,6,2,0,0,0,0,0,9,1,9
10526,2,2,2,10,1,0,0,2,0,0,9,1,3
10527,2,1,2,7,2,0,0,0,0,0,9,1,1
10528,2,2,2,4,2,0,0,1,0,0,9,1,1
10529,2,2,2,2,2,0,0,2,0,0,9,1,1
10530,2,2,2,1,3,0,0,2,0,0,9,9,11
10531,2,1,2,7,3,0,0,0,0,0,98,1,7
10532,1,1,1,10,2,0,0,0,0,0,98,2,4
10533,1,1,2,7,3,0,0,0,0,0,9,1,3
10534,1,2,1,7,3,0,0,1,0,0,9,1,3
10535,1,1,2,6,3,0,0,0,0,0,9,1,1
10536,1,2,1,6,3,0,0,1,0,0,9,1,3
10537,1,3,2,1,2,5,1,0,0,0,0,1,1
10538,1,1,1,7,3,0,0,0,0,0,9,1,2
10539,1,2,1,3,3,0,0,1,0,0,9,9,11
10540,1,2,1,3,3,0,0,2,0,0,9,1,2
10541,2,1,1,6,2,0,0,0,0,0,9,1,1
10542,2,1,2,6,3,0,0,0,0,0,9,9,11
10543,1,1,1,5,3,0,0,0,0,0,9,1,8
10544,2,1,1,6,3,0,0,0,0,0,9,1,1
10545,1,1,2,6,3,0,0,0,0,0,9,1,6
10546,2,1,1,6,1,0,0,0,0,0,9,1,8
10547,2,2,2,6,2,0,0,1,0,0,9,1,8
10548,2,2,1,2,2,0,0,2,0,0,9,1,4
10549,4,1,2,7,3,0,0,0,0,0,9,1,7
10550,5,1,1,8,3,0,0,0,0,0,9,1,5
10551,5,2,1,3,3,0,0,2,0,0,9,1,5
10552,5,2,2,8,3,0,0,1,0,0,9,1,5
10553,1,1,1,8,2,0,0,0,0,0,98,1,5
10554,1,2,2,6,3,0,0,0,0,0,98,1,5
10555,2,2,2,6,3,0,0,0,0,0,18,9,11
10556,1,3,1,9,2,10,9,0,0,0,0,1,1
10557,1,2,2,3,3,0,0,2,0,0,9,2,9
10558,1,1,1,4,3,0,0,0,0,0,9,3,6
10559,1,2,1,4,3,0,0,1,0,0,9,2,5
10560,1,2,1,3,3,0,0,2,0,0,9,2,5
10561,1,2,1,3,3,0,0,2,0,0,9,2,5
10562,1,2,1,4,3,0,0,2,0,0,9,9,11
10563,1,1,1,3,2,0,0,0,0,0,1,3,4
10564,1,1,2,4,1,0,0,0,0,0,9,3,7
10565,1,1,2,5,3,0,0,0,0,0,9,1,3
10566,1,1,2,8,2,0,0,0,0,0,1,1,4
10567,1,3,2,6,3,6,9,0,0,0,0,1,9
10568,2,1,1,3,3,0,0,0,0,0,1,1,8
10569,1,1,2,5,3,0,0,0,0,0,9,1,4
10570,1,2,2,4,3,0,0,2,0,0,9,1,1
10571,2,1,1,11,3,0,0,0,0,0,9,1,5
10572,2,2,2,10,3,0,0,0,0,0,9,1,5
10573,1,1,1,9,3,0,0,0,0,0,21,1,2
10574,2,1,1,8,3,0,0,0,0,0,9,1,1
10575,2,2,2,4,3,0,0,1,0,0,9,1,1
10576,1,1,1,9,3,0,0,0,0,0,9,1,9
10577,2,1,2,5,3,0,0,0,0,0,9,1,1
10578,2,3,1,4,2,10,9,0,0,2,0,1,1
10579,2,3,1,3,3,10,9,0,0,2,0,1,1
10580,1,1,1,6,2,0,0,0,0,0,19,1,2
10581,1,1,1,4,3,0,0,0,0,0,9,2,9
10582,1,2,1,4,3,0,0,2,0,0,9,3,8
10583,1,1,1,11,3,0,0,0,0,0,9,1,7
10584,1,2,2,11,3,0,0,1,0,0,9,1,7
10585,1,2,1,8,3,0,0,2,0,0,9,1,7
10586,2,1,2,6,3,0,0,0,0,0,9,1,9
10587,2,1,2,7,3,0,0,0,0,0,9,1,4
10588,1,3,1,3,3,5,1,0,0,2,0,1,5
10589,1,1,1,4,3,0,0,0,0,0,9,1,1
10590,2,1,2,8,3,0,0,0,0,0,9,1,1
10591,2,1,2,4,3,0,0,0,0,0,9,1,2
10592,1,1,1,7,2,0,0,0,0,0,9,1,3
10593,2,1,2,8,3,0,0,0,0,0,1,9,11
10594,1,3,2,2,3,5,2,0,0,2,0,9,11
10595,1,3,2,8,3,8,1,0,0,2,0,1,1
10596,2,1,1,6,3,0,0,0,0,0,9,1,6
10597,1,1,2,8,2,0,0,0,0,0,9,2,9
10598,2,2,2,10,2,0,0,1,0,0,9,3,9
10599,2,1,2,8,3,0,0,0,0,0,9,1,9
10600,1,3,2,9,3,5,1,0,0,2,0,1,9
10601,1,2,2,6,3,0,0,1,0,0,9,2,10
10602,1,3,2,10,2,5,1,0,0,0,0,9,11
10603,2,1,2,5,3,0,0,0,0,0,9,3,7
10604,2,1,1,9,3,0,0,0,0,0,1,1,10
10605,1,3,1,3,3,5,1,0,0,0,0,1,2
10606,2,2,2,6,3,0,0,1,0,0,9,1,5
10607,2,1,2,6,3,0,0,0,0,0,1,1,9
10608,2,1,2,6,3,0,0,0,0,0,9,1,1
10609,1,3,2,3,3,5,1,0,0,0,0,1,3
10610,2,1,2,8,3,0,0,0,0,0,9,1,1
10611,1,1,1,7,3,0,0,0,0,0,9,1,1
10612,1,2,2,7,3,0,0,1,0,0,9,1,1
10613,2,2,1,7,3,0,0,1,0,0,9,1,1
10614,1,3,1,10,3,6,9,0,0,0,0,1,6
10615,1,1,1,6,3,0,0,0,0,0,9,1,3
10616,1,3,2,6,3,5,3,0,0,2,0,1,2
10617,2,1,1,6,2,0,0,0,0,0,1,1,1
10618,1,3,1,11,2,1,1,0,0,0,0,1,1
10619,1,2,2,5,3,0,0,2,0,0,9,9,11
10620,1,2,2,4,2,0,0,2,0,0,9,9,11
10621,1,2,1,4,3,0,0,2,0,0,9,1,2
10622,1,1,2,6,2,0,0,0,0,0,1,9,11
10623,1,1,1,7,3,0,0,0,0,0,9,9,11
10624,1,2,1,2,3,0,0,2,0,0,9,9,11
10625,1,2,2,2,3,0,0,9,0,0,9,9,11
10626,2,1,1,6,3,0,0,0,0,0,9,1,2
10627,2,1,1,8,2,0,0,0,0,0,1,1,1
10628,1,3,2,3,3,5,1,0,0,0,0,1,4
10629,2,1,1,7,3,0,0,0,0,0,97,1,6
10630,1,3,1,6,3,1,1,0,0,2,0,1,1
10631,2,1,1,6,3,0,0,0,0,0,19,1,2
10632,1,2,2,6,3,0,0,0,0,0,98,1,1
10633,1,2,1,1,3,0,0,0,0,0,98,1,1
10634,1,2,2,2,3,0,0,0,0,0,98,1,1
10635,1,2,1,2,3,0,0,0,0,0,98,1,1
10636,1,1,2,6,3,0,0,0,0,0,9,2,6
10637,2,1,2,8,3,0,0,0,0,0,9,1,2
10638,2,1,1,11,2,0,0,0,0,0,4,1,10
10639,1,3,1,6,2,5,3,0,0,2,0,9,11
10640,1,1,1,9,2,0,0,0,0,0,9,1,2
10641,1,3,1,9,2,9,5,0,0,0,0,1,2
10642,1,2,2,4,2,0,0,1,0,0,9,1,1
10643,1,3,2,7,2,4,1,0,0,2,0,9,11
10644,1,1,1,6,2,0,0,0,0,0,97,1,2
10645,2,1,1,3,2,0,0,0,0,0,1,1,4
10646,1,3,1,2,3,4,4,0,0,0,0,9,11
10647,1,1,1,11,3,0,0,0,0,0,9,3,4
10648,1,2,2,10,3,0,0,1,0,0,9,3,4
10649,2,1,1,3,3,0,0,0,0,0,1,1,1
10650,2,1,1,6,3,0,0,0,0,0,1,1,1
10651,1,3,1,1,3,5,2,0,0,0,0,1,2
10652,1,1,2,7,3,0,0,0,0,0,9,1,1
10653,1,1,1,5,3,0,0,0,0,0,1,1,1
10654,2,1,1,3,3,0,0,0,0,0,1,1,9
10655,1,1,1,5,3,0,0,0,0,0,1,9,11
10656,1,3,2,9,3,6,8,0,0,0,0,1,8
10657,1,2,1,6,3,0,0,9,0,0,8,1,1
10658,1,1,1,7,3,0,0,0,0,0,9,1,4
10659,1,2,2,7,3,0,0,0,3,0,11,9,11
10660,1,3,1,9,3,5,1,0,0,0,0,9,11
10661,1,3,1,4,3,5,4,0,0,0,0,9,11
10662,2,1,1,2,3,0,0,0,0,0,1,1,6
10663,1,2,1,4,3,0,0,0,0,0,90,3,7
10664,1,1,1,4,2,0,0,0,0,0,90,9,11
10665,2,1,1,7,3,0,0,0,0,0,9,1,1
10666,1,1,2,5,3,0,0,0,0,0,9,2,2
10667,2,1,2,9,3,0,0,0,0,0,9,1,2
10668,2,1,1,6,3,0,0,0,0,0,9,1,10
10669,2,2,2,7,3,0,0,1,0,0,9,1,10
10670,1,3,2,4,3,5,9,0,0,0,0,9,11
10671,1,2,2,4,2,0,0,2,0,0,9,3,10
10672,1,2,1,4,2,0,0,2,0,0,9,2,10
10673,2,1,1,10,3,0,0,0,0,0,9,1,10
10674,2,2,2,9,3,0,0,1,0,0,9,1,10
10675,3,1,2,5,3,0,0,0,0,0,19,2,10
10676,3,2,2,7,3,0,0,0,0,0,19,1,7
10677,3,2,2,6,3,0,0,0,0,0,19,1,1
10678,1,1,1,11,3,0,0,0,0,0,9,2,10
10679,3,1,1,3,2,0,0,0,0,0,1,1,1
10680,1,1,1,4,3,0,0,0,0,0,2,2,9
10681,1,1,1,4,3,0,0,0,0,0,9,1,6
10682,1,2,1,4,3,0,0,1,0,0,9,1,1
10683,1,2,1,4,3,0,0,2,0,0,9,1,1
10684,2,1,1,7,3,0,0,0,0,0,9,1,3
10685,1,1,2,5,3,0,0,0,0,0,9,2,7
10686,2,1,1,7,2,0,0,0,0,0,1,1,9
10687,2,1,1,5,3,0,0,0,0,0,1,1,5
10688,1,1,1,7,3,0,0,0,0,0,9,1,2
10689,2,1,2,6,3,0,0,0,0,0,9,1,5
10690,2,2,1,6,3,0,0,1,0,0,9,1,5
10691,2,1,2,4,3,0,0,0,0,0,9,1,9
10692,2,2,2,3,3,0,0,1,0,0,9,1,5
10693,1,3,1,4,3,5,1,0,0,2,0,1,7
10694,1,2,2,4,2,0,0,1,0,0,9,2,1
10695,1,2,1,4,3,0,0,2,0,0,9,2,1
10696,1,1,1,5,3,0,0,0,0,0,9,1,3
10697,1,3,2,4,2,1,1,0,0,2,0,1,1
10698,1,3,2,4,2,1,1,0,0,2,0,1,2
10699,1,3,1,11,2,8,1,0,0,1,0,1,1
10700,2,1,1,8,2,0,0,0,0,0,5,1,8
10701,1,1,2,11,3,0,0,0,0,0,9,2,10
10702,1,1,1,6,2,0,0,0,0,0,9,1,6
10703,1,2,2,9,3,0,0,1,0,0,9,1,6
10704,2,1,1,8,3,0,0,0,0,0,1,1,7
10705,1,1,2,6,3,0,0,0,0,0,9,2,8
10706,2,1,2,8,3,0,0,0,0,0,1,1,8
10707,2,1,1,7,3,0,0,0,0,0,3,1,5
10708,1,1,1,8,3,0,0,0,0,0,3,1,9
10709,1,1,1,9,3,0,0,0,0,0,9,1,8
